sample_id,category,variant,construction,ground_truth,system_status,system_detail,system_correct,failure_mode,sha256
ADV_EXT_CONFLICT_double_exe_txt_05,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_05.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,0f9e6a44a0d5900ec2f7d7955c078b932d2a011027c1245020995882a4b4e1af
ADV_EXT_CONFLICT_double_exe_txt_06,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_06.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,f4ebd022ce64a76875ff0f1902fac3a9b149752627f82e7098f25dc52c481376
ADV_EXT_CONFLICT_double_exe_txt_07,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_07.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,a71ab11b9ca779202c59a3f834ef0b3022d138207d3f4ecc3ce5fb830f889db7
ADV_EXT_CONFLICT_double_exe_txt_08,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_08.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,f7f64f6cc1f6cd34308e1d0996ad1a32c033973da651fc38c4e56d64b4c5b4b0
ADV_EXT_CONFLICT_double_exe_txt_09,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_09.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,f85e15091f1f7c74273da3f4f1c206ca0685333fbb42b556db785fe4c2fec68f
ADV_EXT_CONFLICT_double_exe_txt_10,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_10.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,c166bfe97c588cafc7af4b5406a8f0a046e98ad4919dacf82f5beb1ff8886a63
ADV_EXT_CONFLICT_double_exe_txt_11,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_11.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,b9ce710970330e48fe506d818a32a457c682aa6eda62e2bedbdc29c1dbb003ce
ADV_EXT_CONFLICT_double_exe_txt_12,EXT_CONFLICT,double_exe_txt,target 'decoy_double_exe_txt_12.exe.txt' ext nyata .txt,target_type=.txt,CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,12e8666e885513f89a85eeddaac09195946c218b9d944c15bba921b8022c0aff
ADV_EXT_CONFLICT_scr_ext_00,EXT_CONFLICT,scr_ext,target 'adv_scr_00.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,a1011863f47f475b897f4fbd36b30486bc4622e513fcab4534456280e9ee8516
ADV_EXT_CONFLICT_scr_ext_01,EXT_CONFLICT,scr_ext,target 'adv_scr_01.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,804e10d6b27d46d3c62c4e8783c060fc17ba7eccb9cfc6536a5a90f3e7408cf8
ADV_EXT_CONFLICT_scr_ext_02,EXT_CONFLICT,scr_ext,target 'adv_scr_02.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,980bcd9f9d511b4dcfd24752f028dc8c2dc24e2e67cd838be211df13a9e59f16
ADV_EXT_CONFLICT_scr_ext_03,EXT_CONFLICT,scr_ext,target 'adv_scr_03.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,6da03a8ee38d3c2b936fbefa6653cfbf43202ccaa62c80e5494f62f33d575d1d
ADV_EXT_CONFLICT_scr_ext_04,EXT_CONFLICT,scr_ext,target 'adv_scr_04.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,0d73f18862a798e65d7ff621add78f61244f09ae68dd0843b4787d80f9d70991
ADV_EXT_CONFLICT_scr_ext_05,EXT_CONFLICT,scr_ext,target 'adv_scr_05.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,a0a007cedfc4872e4476328cb9c3855ffc3f561c1de4cb0de20664f2143c4cc6
ADV_EXT_CONFLICT_scr_ext_06,EXT_CONFLICT,scr_ext,target 'adv_scr_06.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,d3ce0cdeb2e3d16e697646ec36628e6db926487be715d6f774691c605c75e8b0
ADV_EXT_CONFLICT_scr_ext_07,EXT_CONFLICT,scr_ext,target 'adv_scr_07.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,efb603f5baa998a180ef8282cb39c333f587824d20591731b84809d41e8d04a4
ADV_EXT_CONFLICT_scr_ext_08,EXT_CONFLICT,scr_ext,target 'adv_scr_08.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,d356229639065eeaa104cabd6913866d125baaf825f70aa3d6948cb09bcd4e98
ADV_EXT_CONFLICT_scr_ext_09,EXT_CONFLICT,scr_ext,target 'adv_scr_09.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,cee192391df4bcc062af11e7dd5cf7fdf2c7c72506164ab1ce04bc93665897c2
ADV_EXT_CONFLICT_scr_ext_10,EXT_CONFLICT,scr_ext,target 'adv_scr_10.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,8d31f9b029657fe259070f2e99f18e01f16dcbedc4604ac7b2d8a9665df69e67
ADV_EXT_CONFLICT_scr_ext_11,EXT_CONFLICT,scr_ext,target 'adv_scr_11.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,1c9003ae5c7e3b61cfb50ff736b347abed061c4bee2bff4cd78d9daf2baa0b4a
ADV_EXT_CONFLICT_scr_ext_12,EXT_CONFLICT,scr_ext,target 'adv_scr_12.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,9b633880cb055b9f24ee218c050fa5f03225fb965536e84178caf30afc7b9da7
ADV_EXT_CONFLICT_scr_ext_13,EXT_CONFLICT,scr_ext,target 'adv_scr_13.scr' (.scr = PE executable),target_type=.scr (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,f3ef980d2bbdb4ec1f0f618ee1a062fa0268c60ba25293a9a63cdf940408ac24
ADV_EXT_CONFLICT_pif_ext_00,EXT_CONFLICT,pif_ext,target 'adv_pif_00.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,455ff772f45636990620511b9584481d432aad3e900559c2a64c32474af4fa93
ADV_EXT_CONFLICT_pif_ext_01,EXT_CONFLICT,pif_ext,target 'adv_pif_01.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,3f8f032ac20ddf7487a2fd6976a4d782139c3056c7459f0979ca6facc2c4cdb7
ADV_EXT_CONFLICT_pif_ext_02,EXT_CONFLICT,pif_ext,target 'adv_pif_02.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,92b16ec5d8329f065e12a358b98ba4cefa7dac0153a8f791432a2ee0e412ee70
ADV_EXT_CONFLICT_pif_ext_03,EXT_CONFLICT,pif_ext,target 'adv_pif_03.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,02780d83050827c48d64de4c5548e41334dcd7d52c32685c1d86b55690fdddd5
ADV_EXT_CONFLICT_pif_ext_04,EXT_CONFLICT,pif_ext,target 'adv_pif_04.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,90d1bfb68f66a905bbcbcb5a56666dea894acf27e4ca467ec5cd8e5ecf531510
ADV_EXT_CONFLICT_pif_ext_05,EXT_CONFLICT,pif_ext,target 'adv_pif_05.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,73d3ab6d03da89e3b8ccbac9b6643bb5ed20cf166d79f10b488995e4ef807ff8
ADV_EXT_CONFLICT_pif_ext_06,EXT_CONFLICT,pif_ext,target 'adv_pif_06.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,f28e12e1c6b5dc2ea1b845ac69bf231b4ea0b20584ccbfc7dec1dd5a95328743
ADV_EXT_CONFLICT_pif_ext_07,EXT_CONFLICT,pif_ext,target 'adv_pif_07.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,19f5c4e2fa2a9533adeaa2d93c557c0c3efb6019a4efd2e5ab38b708858a528a
ADV_EXT_CONFLICT_pif_ext_08,EXT_CONFLICT,pif_ext,target 'adv_pif_08.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,1b8f7b6825188628dc55af5b2ba836966ba88be7a7e3e24de9448c39798d4021
ADV_EXT_CONFLICT_pif_ext_09,EXT_CONFLICT,pif_ext,target 'adv_pif_09.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,bb80d67532ce38695b76b689f04f341d1849cc636dd7bf8c290e2210e6caf294
ADV_EXT_CONFLICT_pif_ext_10,EXT_CONFLICT,pif_ext,target 'adv_pif_10.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,f22e65d220e432f7ff21f5247d0cd603cd4d5456115e43549e6e67d524441e25
ADV_EXT_CONFLICT_pif_ext_11,EXT_CONFLICT,pif_ext,target 'adv_pif_11.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,c547bf71b3282853eef427612f1948116849075e4f4497b45c57fff615cffba7
ADV_EXT_CONFLICT_pif_ext_12,EXT_CONFLICT,pif_ext,target 'adv_pif_12.pif' (.pif = legacy executable),target_type=.pif (executable),CONSISTENT,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONSISTENT tracker=NO_TRACKER/None cf=[],TRUE,,8153248bdc796c4808f5fab7fc3b4828cb360363ffd798371a0f26066b8167ea
ADV_TOCTOU_MISSING_deleted_after_build_00,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,a5e6eca22fb9c8d4c1fa7aa0757346acdf7a15e0d45d310475067bc458d0a9b0
ADV_TOCTOU_MISSING_deleted_after_build_01,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,92bcdb7b9f97d0af21488e82ff2b99245ce1c393be3eb1303eeb423451c4e36b
ADV_TOCTOU_MISSING_deleted_after_build_02,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,c2992fee98a14095c81c1070b0beb6177a676f0232c7b6bd6c1ef0b26bd5102f
ADV_TOCTOU_MISSING_deleted_after_build_03,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,1738f250bb218d0d3188a6117ca16ae6ec109fe5b4e9eb431adacf6a6125f395
ADV_TOCTOU_MISSING_deleted_after_build_04,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,50b843f7f102454c1e587aa0d0835c97c6271930333a11e3fed53e395cad5130
ADV_TOCTOU_MISSING_deleted_after_build_05,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,1311d5123bd7f45ef8ba818855d1e3b771826b42efd27e265e4cec15fd156b65
ADV_TOCTOU_MISSING_deleted_after_build_06,TOCTOU_MISSING,deleted_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; saat DIHAPUS: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena state filesystem saat analisa,c201acc0db76f65836d7c5a9a05c94b3351d9a6c9cc32449e415c83a363eb119
ADV_TOCTOU_MISSING_renamed_after_build_00,TOCTOU_MISSING,renamed_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; setelah RENAME: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena file di-rename (path hilang),b09578de02101f8cf6f2dd0b5329096521d7767ced22479a7ee9c1406de0f69c
ADV_TOCTOU_MISSING_renamed_after_build_01,TOCTOU_MISSING,renamed_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; setelah RENAME: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena file di-rename (path hilang),9a9dbbb04700bffef693546bd2d590901f064abb067b1e28fc722ff2fe26663f
ADV_TOCTOU_MISSING_renamed_after_build_02,TOCTOU_MISSING,renamed_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; setelah RENAME: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena file di-rename (path hilang),f37d71b742468734fa90dc9cfd5a5e5772809ca3e3674c0eaf5c59087a9e884f
ADV_TOCTOU_MISSING_renamed_after_build_03,TOCTOU_MISSING,renamed_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; setelah RENAME: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena file di-rename (path hilang),b402dfb0ceb5d03edbc3a9415e82b7717fd34c5ece94378de0e5691ede254d89
ADV_TOCTOU_MISSING_renamed_after_build_04,TOCTOU_MISSING,renamed_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; setelah RENAME: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena file di-rename (path hilang),13bd5a17dc2fe3c675a3c2553347c5f77ddb11700a710298da8d280e317ca73c
ADV_TOCTOU_MISSING_renamed_after_build_05,TOCTOU_MISSING,renamed_after_build,lnk sama; saat ADA: CONSISTENT/LinkTargetIDList; setelah RENAME: UNKNOWN/tidak ditemukan,verdict harus stabil untuk lnk identik,UNKNOWN,ui_status=UNKNOWN ui=LinkTargetIDList exec=tidak ditemukan class=UNKNOWN tracker=NO_TRACKER/None cf=[],FALSE,EXISTS tak stabil: verdict berubah karena file di-rename (path hilang),2145d9886015bb5ce3c9cb4345547289a5f4e3f2e55e06fd7cd972054b6030b5
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_00,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=docx19.docx; RelativePath=docx29.docx (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,b766170fb0cb6bb060aa2630d001921e1bb9434db30bf9d56bfc57fb380957db
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_01,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=docx29.docx; RelativePath=docx39.docx (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,8b805180abe821d5c23498952f44c2380c36d11dcbac799f40df5c65db570a60
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_02,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=docx39.docx; RelativePath=jpg16.jpg (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,3c403014fdb7bc8e8b4f08c14a80ee1727f5b4560374683634ac75c21b0b9ac4
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_03,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=jpg16.jpg; RelativePath=jpg26.jpg (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,03ccd45377c86959e87d0ed9b9cf408efc2d55ded64cf979c644421f536454f7
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_04,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=jpg26.jpg; RelativePath=jpg36.jpg (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,7e9aee408852482bab56f58082f034387761ef487f7073af517a301a28689bed
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_05,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=jpg36.jpg; RelativePath=jpgf.jpg (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,a8c6eb42020ddf5a513d588325bdccf599369dc14b05ed38b1cd836c6e338d69
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_06,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=jpgf.jpg; RelativePath=mp313.mp3 (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,abfe625bce16424c87598c35d61d4f68902fb5666733ca56d46894972550e1d1
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_07,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=mp313.mp3; RelativePath=mp323.mp3 (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,96c095434a8a8f2fb022f6f7ba8348ebd6a7a20fff2ffb6c07f342ed72134a45
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_08,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=mp323.mp3; RelativePath=mp333.mp3 (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,7099e0aa2c80490f2c65dc2638298a394380137b5b14beac904ebbcd70fce61e
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_09,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=mp333.mp3; RelativePath=mp415.mp4 (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,c6710d46fb20704a170c378bc1c2fd1ea184148cfff4a13dadd182e40d9b3312
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_10,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=mp415.mp4; RelativePath=mp425.mp4 (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,721f71cc69f36c684e11d2ab2bdc4eba1e22a27df1bab1ee11957ec7fc770e89
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_11,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=mp425.mp4; RelativePath=mp435.mp4 (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,1a2b14e7017a79ef44b4c35b040583fc3fa29bb8255442bef50ea3f99c966e2d
ADV_MIXED_CONSISTENCY_idlist_linkinfo_A_relative_B_12,MIXED_CONSISTENCY,idlist_linkinfo_A_relative_B,IDList=LinkInfo=mp435.mp4; RelativePath=pdf14.pdf (semua EXISTS),CONSISTENT(A) + RelativePath outlier tersurat,CONFLICTING,ui_status=CONSISTENT ui=LinkTargetIDList exec=LinkTargetIDList class=CONFLICTING tracker=NO_TRACKER/None cf=['RelativePath'],TRUE,,db756b8591837a3c2257e688328d4a9a2b4a7be3d4ca67032286229498da605d
